Weapon: Dragon Slayer, Skin: White Gold, MeshPart: Cube, ColorMap: rbxassetid://16320647691, MetalnessMap: rbxassetid://16320646657, NormalMap: rbxassetid://16320649195, RoughnessMap: rbxassetid://16320648460
Weapon: Chu Ko Nu, Skin: Soft Yellow, MeshPart: 5, ColorMap: rbxassetid://16351548932, MetalnessMap: rbxassetid://16351548587, NormalMap: rbxassetid://16351549763, RoughnessMap: rbxassetid://16351549763
Weapon: Chu Ko Nu, Skin: Soft Yellow, MeshPart: Shootpart.001, ColorMap: rbxassetid://16351548932, MetalnessMap: rbxassetid://16351548587, NormalMap: rbxassetid://16351549763, RoughnessMap: rbxassetid://16351549763
Weapon: Chu Ko Nu, Skin: Soft Yellow, MeshPart: Retopo_Object_3.002, ColorMap: rbxassetid://16351548932, MetalnessMap: rbxassetid://16351548587, NormalMap: rbxassetid://16351549763, RoughnessMap: rbxassetid://16351549763
Weapon: Chu Ko Nu, Skin: Soft Yellow, MeshPart: Main.001, ColorMap: rbxassetid://16351548932, MetalnessMap: rbxassetid://16351548587, NormalMap: rbxassetid://16351549763, RoughnessMap: rbxassetid://16351549763
Weapon: Chu Ko Nu, Skin: Soft Yellow, MeshPart: Handle.001, ColorMap: rbxassetid://16351548932, MetalnessMap: rbxassetid://16351548587, NormalMap: rbxassetid://16351549763, RoughnessMap: rbxassetid://16351549763
Weapon: Chu Ko Nu, Skin: Soft Yellow, MeshPart: templa, ColorMap: rbxassetid://16351548932, MetalnessMap: rbxassetid://16351548587, NormalMap: rbxassetid://16351549763, RoughnessMap: rbxassetid://16351549763
Weapon: Chu Ko Nu, Skin: Blue, MeshPart: Mag, ColorMap: rbxassetid://16351580762, MetalnessMap: rbxassetid://16351580297, NormalMap: rbxassetid://16351579987, RoughnessMap: rbxassetid://16351579239
Weapon: Chu Ko Nu, Skin: Blue, MeshPart: 1, ColorMap: rbxassetid://16351580762, MetalnessMap: rbxassetid://16351580297, NormalMap: rbxassetid://16351579987, RoughnessMap: rbxassetid://16351579239
Weapon: Chu Ko Nu, Skin: Blue, MeshPart: 2, ColorMap: rbxassetid://16351580762, MetalnessMap: rbxassetid://16351580297, NormalMap: rbxassetid://16351579987, RoughnessMap: rbxassetid://16351579239
Weapon: Chu Ko Nu, Skin: Blue, MeshPart: 3, ColorMap: rbxassetid://16351580762, MetalnessMap: rbxassetid://16351580297, NormalMap: rbxassetid://16351579987, RoughnessMap: rbxassetid://16351579239
Weapon: Chu Ko Nu, Skin: Blue, MeshPart: 4, ColorMap: rbxassetid://16351580762, MetalnessMap: rbxassetid://16351580297, NormalMap: rbxassetid://16351579987, RoughnessMap: rbxassetid://16351579239
Weapon: Chu Ko Nu, Skin: Blue, MeshPart: 5, ColorMap: rbxassetid://16351580762, MetalnessMap: rbxassetid://16351580297, NormalMap: rbxassetid://16351579987, RoughnessMap: rbxassetid://16351579239
Weapon: Chu Ko Nu, Skin: Blue, MeshPart: Shootpart.001, ColorMap: rbxassetid://16351580762, MetalnessMap: rbxassetid://16351580297, NormalMap: rbxassetid://16351579987, RoughnessMap: rbxassetid://16351579239
Weapon: Chu Ko Nu, Skin: Blue, MeshPart: Retopo_Object_3.002, ColorMap: rbxassetid://16351580762, MetalnessMap: rbxassetid://16351580297, NormalMap: rbxassetid://16351579987, RoughnessMap: rbxassetid://16351579239
Weapon: Chu Ko Nu, Skin: Blue, MeshPart: Main.001, ColorMap: rbxassetid://16351580762, MetalnessMap: rbxassetid://16351580297, NormalMap: rbxassetid://16351579987, RoughnessMap: rbxassetid://16351579239
Weapon: Chu Ko Nu, Skin: Blue, MeshPart: Handle.001, ColorMap: rbxassetid://16351580762, MetalnessMap: rbxassetid://16351580297, NormalMap: rbxassetid://16351579987, RoughnessMap: rbxassetid://16351579239
Weapon: Chu Ko Nu, Skin: Blue, MeshPart: templa, ColorMap: rbxassetid://16351580762, MetalnessMap: rbxassetid://16351580297, NormalMap: rbxassetid://16351579987, RoughnessMap: rbxassetid://16351579239
Weapon: Chu Ko Nu, Skin: Red, MeshPart: Mag, ColorMap: rbxassetid://16351594011, MetalnessMap: rbxassetid://16351593507, NormalMap: rbxassetid://16351595221, RoughnessMap: rbxassetid://16351592740
Weapon: Chu Ko Nu, Skin: Red, MeshPart: 1, ColorMap: rbxassetid://16351594011, MetalnessMap: rbxassetid://16351593507, NormalMap: rbxassetid://16351595221, RoughnessMap: rbxassetid://16351592740
Weapon: Chu Ko Nu, Skin: Red, MeshPart: 2, ColorMap: rbxassetid://16351594011, MetalnessMap: rbxassetid://16351593507, NormalMap: rbxassetid://16351595221, RoughnessMap: rbxassetid://16351592740
Weapon: Chu Ko Nu, Skin: Red, MeshPart: 3, ColorMap: rbxassetid://16351594011, MetalnessMap: rbxassetid://16351593507, NormalMap: rbxassetid://16351595221, RoughnessMap: rbxassetid://16351592740
Weapon: Chu Ko Nu, Skin: Red, MeshPart: 4, ColorMap: rbxassetid://16351594011, MetalnessMap: rbxassetid://16351593507, NormalMap: rbxassetid://16351595221, RoughnessMap: rbxassetid://16351592740
Weapon: Chu Ko Nu, Skin: Red, MeshPart: 5, ColorMap: rbxassetid://16351594011, MetalnessMap: rbxassetid://16351593507, NormalMap: rbxassetid://16351595221, RoughnessMap: rbxassetid://16351592740
Weapon: Chu Ko Nu, Skin: Red, MeshPart: Shootpart.001, ColorMap: rbxassetid://16351594011, MetalnessMap: rbxassetid://16351593507, NormalMap: rbxassetid://16351595221, RoughnessMap: rbxassetid://16351592740
Weapon: Chu Ko Nu, Skin: Red, MeshPart: Retopo_Object_3.002, ColorMap: rbxassetid://16351594011, MetalnessMap: rbxassetid://16351593507, NormalMap: rbxassetid://16351595221, RoughnessMap: rbxassetid://16351592740
Weapon: Chu Ko Nu, Skin: Red, MeshPart: Main.001, ColorMap: rbxassetid://16351594011, MetalnessMap: rbxassetid://16351593507, NormalMap: rbxassetid://16351595221, RoughnessMap: rbxassetid://16351592740
Weapon: Chu Ko Nu, Skin: Red, MeshPart: Handle.001, ColorMap: rbxassetid://16351594011, MetalnessMap: rbxassetid://16351593507, NormalMap: rbxassetid://16351595221, RoughnessMap: rbxassetid://16351592740
Weapon: Chu Ko Nu, Skin: Red, MeshPart: templa, ColorMap: rbxassetid://16351594011, MetalnessMap: rbxassetid://16351593507, NormalMap: rbxassetid://16351595221, RoughnessMap: rbxassetid://16351592740
Weapon: Chu Ko Nu, Skin: Crimson, MeshPart: Mag, ColorMap: rbxassetid://16351493494, MetalnessMap: rbxassetid://16351493188, NormalMap: rbxassetid://16351492959, RoughnessMap: rbxassetid://16351492719
Weapon: Chu Ko Nu, Skin: Crimson, MeshPart: 1, ColorMap: rbxassetid://16351493494, MetalnessMap: rbxassetid://16351493188, NormalMap: rbxassetid://16351492959, RoughnessMap: rbxassetid://16351492719
Weapon: Chu Ko Nu, Skin: Crimson, MeshPart: 2, ColorMap: rbxassetid://16351493494, MetalnessMap: rbxassetid://16351493188, NormalMap: rbxassetid://16351492959, RoughnessMap: rbxassetid://16351492719
Weapon: Chu Ko Nu, Skin: Crimson, MeshPart: 3, ColorMap: rbxassetid://16351493494, MetalnessMap: rbxassetid://16351493188, NormalMap: rbxassetid://16351492959, RoughnessMap: rbxassetid://16351492719
Weapon: Chu Ko Nu, Skin: Crimson, MeshPart: 4, ColorMap: rbxassetid://16351493494, MetalnessMap: rbxassetid://16351493188, NormalMap: rbxassetid://16351492959, RoughnessMap: rbxassetid://16351492719
Weapon: Chu Ko Nu, Skin: Crimson, MeshPart: 5, ColorMap: rbxassetid://16351493494, MetalnessMap: rbxassetid://16351493188, NormalMap: rbxassetid://16351492959, RoughnessMap: rbxassetid://16351492719
Weapon: Chu Ko Nu, Skin: Crimson, MeshPart: Shootpart.001, ColorMap: rbxassetid://16351493494, MetalnessMap: rbxassetid://16351493188, NormalMap: rbxassetid://16351492959, RoughnessMap: rbxassetid://16351492719
Weapon: Chu Ko Nu, Skin: Crimson, MeshPart: Retopo_Object_3.002, ColorMap: rbxassetid://16351493494, MetalnessMap: rbxassetid://16351493188, NormalMap: rbxassetid://16351492959, RoughnessMap: rbxassetid://16351492719
Weapon: Chu Ko Nu, Skin: Crimson, MeshPart: Main.001, ColorMap: rbxassetid://16351493494, MetalnessMap: rbxassetid://16351493188, NormalMap: rbxassetid://16351492959, RoughnessMap: rbxassetid://16351492719
Weapon: Chu Ko Nu, Skin: Crimson, MeshPart: Handle.001, ColorMap: rbxassetid://16351493494, MetalnessMap: rbxassetid://16351493188, NormalMap: rbxassetid://16351492959, RoughnessMap: rbxassetid://16351492719
Weapon: Chu Ko Nu, Skin: Crimson, MeshPart: templa, ColorMap: rbxassetid://16351493494, MetalnessMap: rbxassetid://16351493188, NormalMap: rbxassetid://16351492959, RoughnessMap: rbxassetid://16351492719
Weapon: Chu Ko Nu, Skin: Pure White, MeshPart: Mag, ColorMap: rbxassetid://16446990810, MetalnessMap: rbxassetid://16446990451, NormalMap: rbxassetid://16446990150, RoughnessMap: rbxassetid://16446989737
Weapon: Chu Ko Nu, Skin: Pure White, MeshPart: 1, ColorMap: rbxassetid://16446990810, MetalnessMap: rbxassetid://16446990451, NormalMap: rbxassetid://16446990150, RoughnessMap: rbxassetid://16446989737
Weapon: Chu Ko Nu, Skin: Pure White, MeshPart: 2, ColorMap: rbxassetid://16446990810, MetalnessMap: rbxassetid://16446990451, NormalMap: rbxassetid://16446990150, RoughnessMap: rbxassetid://16446989737
Weapon: Chu Ko Nu, Skin: Pure White, MeshPart: 3, ColorMap: rbxassetid://16446990810, MetalnessMap: rbxassetid://16446990451, NormalMap: rbxassetid://16446990150, RoughnessMap: rbxassetid://16446989737
Weapon: Chu Ko Nu, Skin: Pure White, MeshPart: 4, ColorMap: rbxassetid://16446990810, MetalnessMap: rbxassetid://16446990451, NormalMap: rbxassetid://16446990150, RoughnessMap: rbxassetid://16446989737
Weapon: Chu Ko Nu, Skin: Pure White, MeshPart: 5, ColorMap: rbxassetid://16446990810, MetalnessMap: rbxassetid://16446990451, NormalMap: rbxassetid://16446990150, RoughnessMap: rbxassetid://16446989737
Weapon: Chu Ko Nu, Skin: Pure White, MeshPart: Shootpart.001, ColorMap: rbxassetid://16446990810, MetalnessMap: rbxassetid://16446990451, NormalMap: rbxassetid://16446990150, RoughnessMap: rbxassetid://16446989737
Weapon: Chu Ko Nu, Skin: Pure White, MeshPart: Retopo_Object_3.002, ColorMap: rbxassetid://16446990810, MetalnessMap: rbxassetid://16446990451, NormalMap: rbxassetid://16446990150, RoughnessMap: rbxassetid://16446989737
Weapon: Chu Ko Nu, Skin: Pure White, MeshPart: Main.001, ColorMap: rbxassetid://16446990810, MetalnessMap: rbxassetid://16446990451, NormalMap: rbxassetid://16446990150, RoughnessMap: rbxassetid://16446989737
Weapon: Chu Ko Nu, Skin: Pure White, MeshPart: Handle.001, ColorMap: rbxassetid://16446990810, MetalnessMap: rbxassetid://16446990451, NormalMap: rbxassetid://16446990150, RoughnessMap: rbxassetid://16446989737
Weapon: Chu Ko Nu, Skin: Pure White, MeshPart: templa, ColorMap: rbxassetid://16446990810, MetalnessMap: rbxassetid://16446990451, NormalMap: rbxassetid://16446990150, RoughnessMap: rbxassetid://16446989737
Weapon: Runesword, Skin: Dusty Soft Blue, MeshPart: Cylinder.001_low.001, ColorMap: rbxassetid://16626369717, MetalnessMap: rbxassetid://16626369017, NormalMap: rbxassetid://16626368458, RoughnessMap: rbxassetid://16626367947
Weapon: Runesword, Skin: Dusty Soft Blue, MeshPart: Cylinder.001_low.002, ColorMap: rbxassetid://16626369717, MetalnessMap: rbxassetid://16626369017, NormalMap: rbxassetid://16626368458, RoughnessMap: rbxassetid://16626367947
Weapon: Runesword, Skin: Dusty Soft Blue, MeshPart: Cylinder.001_low.003, ColorMap: rbxassetid://16626369717, MetalnessMap: rbxassetid://16626369017, NormalMap: rbxassetid://16626368458, RoughnessMap: rbxassetid://16626367947
Weapon: Runesword, Skin: Dusty Soft Blue, MeshPart: Cylinder.001_low, ColorMap: rbxassetid://16626369717, MetalnessMap: rbxassetid://16626369017, NormalMap: rbxassetid://16626368458, RoughnessMap: rbxassetid://16626367947
Weapon: Runesword, Skin: Dusty Soft Blue, MeshPart: Cylinder.001_low.004, ColorMap: rbxassetid://16626369717, MetalnessMap: rbxassetid://16626369017, NormalMap: rbxassetid://16626368458, RoughnessMap: rbxassetid://16626367947
Weapon: Runesword, Skin: Dusty, MeshPart: Cylinder.001_low.001, ColorMap: rbxassetid://16626266462, MetalnessMap: rbxassetid://16626265999, NormalMap: rbxassetid://16626265440, RoughnessMap: rbxassetid://16626264985
Weapon: Runesword, Skin: Dusty, MeshPart: Cylinder.001_low.002, ColorMap: rbxassetid://16626266462, MetalnessMap: rbxassetid://16626265999, NormalMap: rbxassetid://16626265440, RoughnessMap: rbxassetid://16626264985
Weapon: Runesword, Skin: Dusty, MeshPart: Cylinder.001_low.003, ColorMap: rbxassetid://16626266462, MetalnessMap: rbxassetid://16626265999, NormalMap: rbxassetid://16626265440, RoughnessMap: rbxassetid://16626264985
Weapon: Runesword, Skin: Dusty, MeshPart: Cylinder.001_low, ColorMap: rbxassetid://16626266462, MetalnessMap: rbxassetid://16626265999, NormalMap: rbxassetid://16626265440, RoughnessMap: rbxassetid://16626264985
Weapon: Runesword, Skin: Dusty, MeshPart: Cylinder.001_low.004, ColorMap: rbxassetid://16626266462, MetalnessMap: rbxassetid://16626265999, NormalMap: rbxassetid://16626265440, RoughnessMap: rbxassetid://16626264985
Weapon: Runesword, Skin: Orange Paint, MeshPart: Cylinder.001_low.001, ColorMap: rbxassetid://16626402422, MetalnessMap: rbxassetid://16626401914, NormalMap: rbxassetid://16626401671, RoughnessMap: rbxassetid://16626401141
Weapon: Runesword, Skin: Orange Paint, MeshPart: Cylinder.001_low.002, ColorMap: rbxassetid://16626402422, MetalnessMap: rbxassetid://16626401914, NormalMap: rbxassetid://16626401671, RoughnessMap: rbxassetid://16626401141
Weapon: Runesword, Skin: Orange Paint, MeshPart: Cylinder.001_low.003, ColorMap: rbxassetid://16626402422, MetalnessMap: rbxassetid://16626401914, NormalMap: rbxassetid://16626401671, RoughnessMap: rbxassetid://16626401141
Weapon: Runesword, Skin: Orange Paint, MeshPart: Cylinder.001_low, ColorMap: rbxassetid://16626402422, MetalnessMap: rbxassetid://16626401914, NormalMap: rbxassetid://16626401671, RoughnessMap: rbxassetid://16626401141
Weapon: Runesword, Skin: Orange Paint, MeshPart: Cylinder.001_low.004, ColorMap: rbxassetid://16626402422, MetalnessMap: rbxassetid://16626401914, NormalMap: rbxassetid://16626401671, RoughnessMap: rbxassetid://16626401141
Weapon: Runesword, Skin: Green, MeshPart: Cylinder.001_low.001, ColorMap: rbxassetid://16626431358, MetalnessMap: rbxassetid://16626430987, NormalMap: rbxassetid://16626430555, RoughnessMap: rbxassetid://16626429874
Weapon: Runesword, Skin: Green, MeshPart: Cylinder.001_low.002, ColorMap: rbxassetid://16626431358, MetalnessMap: rbxassetid://16626430987, NormalMap: rbxassetid://16626430555, RoughnessMap: rbxassetid://16626429874
Weapon: Runesword, Skin: Green, MeshPart: Cylinder.001_low.003, ColorMap: rbxassetid://16626431358, MetalnessMap: rbxassetid://16626430987, NormalMap: rbxassetid://16626430555, RoughnessMap: rbxassetid://16626429874
Weapon: Runesword, Skin: Green, MeshPart: Cylinder.001_low, ColorMap: rbxassetid://16626431358, MetalnessMap: rbxassetid://16626430987, NormalMap: rbxassetid://16626430555, RoughnessMap: rbxassetid://16626429874
Weapon: Runesword, Skin: Green, MeshPart: Cylinder.001_low.004, ColorMap: rbxassetid://16626431358, MetalnessMap: rbxassetid://16626430987, NormalMap: rbxassetid://16626430555, RoughnessMap: rbxassetid://16626429874
Weapon: Runesword, Skin: Red Paint, MeshPart: Cylinder.001_low.004, ColorMap: rbxassetid://16626390109, MetalnessMap: rbxassetid://16626389153, NormalMap: rbxassetid://16626388700, RoughnessMap: rbxassetid://16626388104
Weapon: Runesword, Skin: Red Paint, MeshPart: Cylinder.001_low, ColorMap: rbxassetid://16626390109, MetalnessMap: rbxassetid://16626389153, NormalMap: rbxassetid://16626388700, RoughnessMap: rbxassetid://16626388104
Weapon: Runesword, Skin: Red Paint, MeshPart: Cylinder.001_low.003, ColorMap: rbxassetid://16626390109, MetalnessMap: rbxassetid://16626389153, NormalMap: rbxassetid://16626388700, RoughnessMap: rbxassetid://16626388104
Weapon: Runesword, Skin: Red Paint, MeshPart: Cylinder.001_low.002, ColorMap: rbxassetid://16626390109, MetalnessMap: rbxassetid://16626389153, NormalMap: rbxassetid://16626388700, RoughnessMap: rbxassetid://16626388104
Weapon: Runesword, Skin: Red Paint, MeshPart: Cylinder.001_low.001, ColorMap: rbxassetid://16626390109, MetalnessMap: rbxassetid://16626389153, NormalMap: rbxassetid://16626388700, RoughnessMap: rbxassetid://16626388104
Weapon: Runesword, Skin: Blue, MeshPart: Cylinder.001_low.001, ColorMap: rbxassetid://16626442973, MetalnessMap: rbxassetid://16626442290, NormalMap: rbxassetid://16626441825, RoughnessMap: rbxassetid://16626441302
Weapon: Runesword, Skin: Blue, MeshPart: Cylinder.001_low.002, ColorMap: rbxassetid://16626442973, MetalnessMap: rbxassetid://16626442290, NormalMap: rbxassetid://16626441825, RoughnessMap: rbxassetid://16626441302
Weapon: Runesword, Skin: Blue, MeshPart: Cylinder.001_low.003, ColorMap: rbxassetid://16626442973, MetalnessMap: rbxassetid://16626442290, NormalMap: rbxassetid://16626441825, RoughnessMap: rbxassetid://16626441302
Weapon: Runesword, Skin: Blue, MeshPart: Cylinder.001_low, ColorMap: rbxassetid://16626442973, MetalnessMap: rbxassetid://16626442290, NormalMap: rbxassetid://16626441825, RoughnessMap: rbxassetid://16626441302
Weapon: Runesword, Skin: Blue, MeshPart: Cylinder.001_low.004, ColorMap: rbxassetid://16626442973, MetalnessMap: rbxassetid://16626442290, NormalMap: rbxassetid://16626441825, RoughnessMap: rbxassetid://16626441302
Weapon: Runesword, Skin: Nocturne, MeshPart: Cylinder.001_low.001, ColorMap: rbxassetid://16626456274, MetalnessMap: rbxassetid://16626455812, NormalMap: rbxassetid://16626455393, RoughnessMap: rbxassetid://16626454896
Weapon: Runesword, Skin: Nocturne, MeshPart: Cylinder.001_low.002, ColorMap: rbxassetid://16626456274, MetalnessMap: rbxassetid://16626455812, NormalMap: rbxassetid://16626455393, RoughnessMap: rbxassetid://16626454896
Weapon: Runesword, Skin: Nocturne, MeshPart: Cylinder.001_low.003, ColorMap: rbxassetid://16626456274, MetalnessMap: rbxassetid://16626455812, NormalMap: rbxassetid://16626455393, RoughnessMap: rbxassetid://16626454896
Weapon: Runesword, Skin: Nocturne, MeshPart: Cylinder.001_low, ColorMap: rbxassetid://16626456274, MetalnessMap: rbxassetid://16626455812, NormalMap: rbxassetid://16626455393, RoughnessMap: rbxassetid://16626454896
Weapon: Runesword, Skin: Nocturne, MeshPart: Cylinder.001_low.004, ColorMap: rbxassetid://16626456274, MetalnessMap: rbxassetid://16626455812, NormalMap: rbxassetid://16626455393, RoughnessMap: rbxassetid://16626454896
Weapon: Runesword, Skin: Golden, MeshPart: Cylinder.001_low.001, ColorMap: rbxassetid://16626467778, MetalnessMap: rbxassetid://16626467039, NormalMap: rbxassetid://16626466613, RoughnessMap: rbxassetid://16626466157
Weapon: Runesword, Skin: Golden, MeshPart: Cylinder.001_low.002, ColorMap: rbxassetid://16626467778, MetalnessMap: rbxassetid://16626467039, NormalMap: rbxassetid://16626466613, RoughnessMap: rbxassetid://16626466157
Weapon: Runesword, Skin: Golden, MeshPart: Cylinder.001_low.003, ColorMap: rbxassetid://16626467778, MetalnessMap: rbxassetid://16626467039, NormalMap: rbxassetid://16626466613, RoughnessMap: rbxassetid://16626466157
Weapon: Runesword, Skin: Golden, MeshPart: Cylinder.001_low, ColorMap: rbxassetid://16626467778, MetalnessMap: rbxassetid://16626467039, NormalMap: rbxassetid://16626466613, RoughnessMap: rbxassetid://16626466157
Weapon: Runesword, Skin: Golden, MeshPart: Cylinder.001_low.004, ColorMap: rbxassetid://16626467778, MetalnessMap: rbxassetid://16626467039, NormalMap: rbxassetid://16626466613, RoughnessMap: rbxassetid://16626466157
Weapon: Runesword, Skin: Orange Neon Paint, MeshPart: Cylinder.001_low, ColorMap: rbxassetid://16626481475, MetalnessMap: rbxassetid://16626481017, NormalMap: rbxassetid://16626480428, RoughnessMap: rbxassetid://16626479683
Weapon: Runesword, Skin: Orange Neon Paint, MeshPart: Cylinder.001_low.001, ColorMap: rbxassetid://16626481475, MetalnessMap: rbxassetid://16626481017, NormalMap: rbxassetid://16626480428, RoughnessMap: rbxassetid://16626479683
Weapon: Runesword, Skin: Orange Neon Paint, MeshPart: Cylinder.001_low.002, ColorMap: rbxassetid://16626481475, MetalnessMap: rbxassetid://16626481017, NormalMap: rbxassetid://16626480428, RoughnessMap: rbxassetid://16626479683
Weapon: Runesword, Skin: Orange Neon Paint, MeshPart: Cylinder.001_low.003, ColorMap: rbxassetid://16626481475, MetalnessMap: rbxassetid://16626481017, NormalMap: rbxassetid://16626480428, RoughnessMap: rbxassetid://16626479683
Weapon: Runesword, Skin: Orange Neon Paint, MeshPart: Cylinder.001_low.004, ColorMap: rbxassetid://16626481475, MetalnessMap: rbxassetid://16626481017, NormalMap: rbxassetid://16626480428, RoughnessMap: rbxassetid://16626479683
Weapon: Runesword, Skin: Blue Neon Paint, MeshPart: Cylinder.001_low, ColorMap: rbxassetid://16626498539, MetalnessMap: rbxassetid://16626497878, NormalMap: rbxassetid://16626497325, RoughnessMap: rbxassetid://16626496810
Weapon: Runesword, Skin: Blue Neon Paint, MeshPart: Cylinder.001_low.001, ColorMap: rbxassetid://16626498539, MetalnessMap: rbxassetid://16626497878, NormalMap: rbxassetid://16626497325, RoughnessMap: rbxassetid://16626496810
Weapon: Runesword, Skin: Blue Neon Paint, MeshPart: Cylinder.001_low.002, ColorMap: rbxassetid://16626498539, MetalnessMap: rbxassetid://16626497878, NormalMap: rbxassetid://16626497325, RoughnessMap: rbxassetid://16626496810
Weapon: Runesword, Skin: Blue Neon Paint, MeshPart: Cylinder.001_low.003, ColorMap: rbxassetid://16626498539, MetalnessMap: rbxassetid://16626497878, NormalMap: rbxassetid://16626497325, RoughnessMap: rbxassetid://16626496810
Weapon: Runesword, Skin: Blue Neon Paint, MeshPart: Cylinder.001_low.004, ColorMap: rbxassetid://16626498539, MetalnessMap: rbxassetid://16626497878, NormalMap: rbxassetid://16626497325, RoughnessMap: rbxassetid://16626496810
Weapon: Baneblade, Skin: Orange Neon Paint, MeshPart: Meshes/DragonSword_defaultMaterial.005 (1), ColorMap: rbxassetid://16707135280, MetalnessMap: rbxassetid://16707134804, NormalMap: rbxassetid://16707134379, RoughnessMap: rbxassetid://16707133987
Weapon: Baneblade, Skin: Orange Neon Paint, MeshPart: Meshes/DragonSword_Cube.003 (1), ColorMap: rbxassetid://16707136860, MetalnessMap: rbxassetid://16707136483, NormalMap: rbxassetid://16707136046, RoughnessMap: rbxassetid://16707135703
Weapon: Baneblade, Skin: Orange Neon Paint, MeshPart: Meshes/DragonSword_Bone.001 (1), ColorMap: rbxassetid://16707135280, MetalnessMap: rbxassetid://16707134804, NormalMap: rbxassetid://16707134379, RoughnessMap: rbxassetid://16707133987
Weapon: Baneblade, Skin: Orange Neon Paint, MeshPart: Meshes/DragonSword_Cylinder.059 (1), ColorMap: rbxassetid://16707136860, MetalnessMap: rbxassetid://16707136483, NormalMap: rbxassetid://16707136046, RoughnessMap: rbxassetid://16707135703
Weapon: Baneblade, Skin: Orange Neon Paint, MeshPart: Meshes/DragonSword_Cube.002 (1), ColorMap: rbxassetid://16707135280, MetalnessMap: rbxassetid://16707134804, NormalMap: rbxassetid://16707134379, RoughnessMap: rbxassetid://16707133987
Weapon: Baneblade, Skin: Orange Neon Paint, MeshPart: Meshes/DragonSword_Skyrim Dragon Skull.002 (1), ColorMap: rbxassetid://16707135280, MetalnessMap: rbxassetid://16707134804, NormalMap: rbxassetid://16707134379, RoughnessMap: rbxassetid://16707133987
Weapon: Baneblade, Skin: Orange Neon Paint, MeshPart: Meshes/DragonSword_Cylinder.035 (1), ColorMap: rbxassetid://16707136860, MetalnessMap: rbxassetid://16707136483, NormalMap: rbxassetid://16707136046, RoughnessMap: rbxassetid://16707135703
Weapon: Spiked Hammer, Skin: Orange Neon Inc, MeshPart: Cube.001, ColorMap: rbxassetid://16666227339, MetalnessMap: rbxassetid://16666226733, NormalMap: rbxassetid://16666226236, RoughnessMap: rbxassetid://16666225728
Weapon: Spiked Hammer, Skin: Orange Neon Inc, MeshPart: Cylinder.001, ColorMap: rbxassetid://16666227339, MetalnessMap: rbxassetid://16666226733, NormalMap: rbxassetid://16666226236, RoughnessMap: rbxassetid://16666225728
Weapon: Spiked Hammer, Skin: Orange Neon Inc, MeshPart: Cylinder.005, ColorMap: rbxassetid://16666227339, MetalnessMap: rbxassetid://16666226733, NormalMap: rbxassetid://16666226236, RoughnessMap: rbxassetid://16666225728
Weapon: Spiked Hammer, Skin: Orange Neon Inc, MeshPart: Cylinder.033, ColorMap: rbxassetid://16666227339, MetalnessMap: rbxassetid://16666226733, NormalMap: rbxassetid://16666226236, RoughnessMap: rbxassetid://16666225728
Weapon: Spiked Hammer, Skin: Cyan Neon Paint, MeshPart: Cube.001, ColorMap: rbxassetid://16555504846, MetalnessMap: rbxassetid://16555504259, NormalMap: rbxassetid://16555503739, RoughnessMap: rbxassetid://16555503409
Weapon: Spiked Hammer, Skin: Cyan Neon Paint, MeshPart: Cylinder.001, ColorMap: rbxassetid://16555504846, MetalnessMap: rbxassetid://16555504259, NormalMap: rbxassetid://16555503739, RoughnessMap: rbxassetid://16555503409
Weapon: Spiked Hammer, Skin: Cyan Neon Paint, MeshPart: Cylinder.005, ColorMap: rbxassetid://16555504846, MetalnessMap: rbxassetid://16555504259, NormalMap: rbxassetid://16555503739, RoughnessMap: rbxassetid://16555503409
Weapon: Spiked Hammer, Skin: Cyan Neon Paint, MeshPart: Cylinder.033, ColorMap: rbxassetid://16555504846, MetalnessMap: rbxassetid://16555504259, NormalMap: rbxassetid://16555503739, RoughnessMap: rbxassetid://16555503409
Weapon: Spiked Hammer, Skin: Dark Purple, MeshPart: Cylinder.001, ColorMap: rbxassetid://16666195133, MetalnessMap: rbxassetid://16666194754, NormalMap: rbxassetid://16666194414, RoughnessMap: rbxassetid://16666193936
Weapon: Spiked Hammer, Skin: Dark Purple, MeshPart: Cube.001, ColorMap: rbxassetid://16666195133, MetalnessMap: rbxassetid://16666194754, NormalMap: rbxassetid://16666194414, RoughnessMap: rbxassetid://16666193936
Weapon: Spiked Hammer, Skin: Dark Purple, MeshPart: Cylinder.005, ColorMap: rbxassetid://16666195133, MetalnessMap: rbxassetid://16666194754, NormalMap: rbxassetid://16666194414, RoughnessMap: rbxassetid://16666193936
Weapon: Spiked Hammer, Skin: Dark Purple, MeshPart: Cylinder.033, ColorMap: rbxassetid://16666195133, MetalnessMap: rbxassetid://16666194754, NormalMap: rbxassetid://16666194414, RoughnessMap: rbxassetid://16666193936
Weapon: Spiked Hammer, Skin: Fake Gold, MeshPart: Cylinder.001, ColorMap: rbxassetid://16445258342, MetalnessMap: rbxassetid://16445258005, NormalMap: rbxassetid://16445257583, RoughnessMap: rbxassetid://16445257139
Weapon: Spiked Hammer, Skin: Fake Gold, MeshPart: Cube.001, ColorMap: rbxassetid://16445258342, MetalnessMap: rbxassetid://16445258005, NormalMap: rbxassetid://16445257583, RoughnessMap: rbxassetid://16445257139
